patient	mandard_group	sample_type	cellgp	gene	logcpm	response
P19	good	Baseline	exhausted CD8	CXCR4	6.381492535143967	WR
P19	good	Baseline	cytotoxic CD8	ACKR3	0	WR
P19	good	Baseline	cytotoxic CD8	CXCR4	7.81666102033621	WR
P19	good	Baseline	NK	CXCR3	4.113073493191334	WR
P19	good	Baseline	cytotoxic CD8	CXCR2	0.49844487386259695	WR
P19	good	Baseline	Treg	CCR4	4.951946427704647	WR
P19	good	Baseline	other CD8	ACKR3	1.902100720458058	WR
P19	good	Baseline	cytotoxic CD8	CCR2	0.8295637889954797	WR
P19	good	Baseline	exhausted CD8	CXCR2	0	WR
P19	good	Baseline	cytotoxic CD8	CXCR3	5.016676715606386	WR
P19	good	Baseline	NK	CXCR2	1.5599104928212268	WR
P19	good	Baseline	exhausted CD8	CXCR1	0.5429274330165603	WR
P19	good	Baseline	Treg	CXCR2	0	WR
P19	good	Baseline	Treg	CX3CR1	1.9144542817478065	WR
P19	good	Baseline	NK	CCR6	3.3072077938132303	WR
P19	good	Baseline	other CD8	CCR4	3.384382534564178	WR
P19	good	Baseline	Treg	ACKR3	1.358825016013176	WR
P19	good	Baseline	cytotoxic CD8	CCR6	4.295512964298564	WR
P19	good	Baseline	Treg	CCR2	0	WR
P20	poor	Treat	exhausted CD8	CXCR2	0	NR
P20	poor	Treat	Treg	CXCR1	0	NR
P20	poor	Treat	Treg	CXCR4	7.124264979916891	NR
P20	poor	Treat	cytotoxic CD8	CX3CR1	2.41072489052409	NR
P20	poor	Treat	Treg	CCR5	2.687226240588388	NR
P20	poor	Treat	exhausted CD8	CCR6	1.6665674608716292	NR
P20	poor	Baseline	NK	CCR2	0	NR
P20	poor	Baseline	cytotoxic CD8	ACKR3	0.39988784636582564	NR
P20	poor	Treat	cytotoxic CD8	ACKR3	0.35247549197780326	NR
P20	poor	Treat	exhausted CD8	CXCR1	0	NR
P20	poor	Baseline	NK	CCR4	2.683588288328518	NR
P20	poor	Treat	exhausted CD8	CXCR3	4.23185243496481	NR
P20	poor	Treat	cytotoxic CD8	CXCR4	7.8176690127396515	NR
P20	poor	Baseline	cytotoxic CD8	CXCR2	0.39988784636582564	NR
P20	poor	Baseline	Treg	CXCR2	0	NR
P20	poor	Baseline	Treg	CXCR4	7.0073101067284105	NR
P20	poor	Treat	Treg	CCR6	4.914104902631385	NR
P20	poor	Treat	Treg	CXCR2	0	NR
P20	poor	Baseline	Treg	CX3CR1	1.430462246636419	NR
P20	poor	Baseline	exhausted CD8	CCR6	3.439947086856224	NR
P20	poor	Baseline	cytotoxic CD8	CCR5	3.4751349487945893	NR
P20	poor	Baseline	cytotoxic CD8	CXCR3	4.686833887175409	NR
P20	poor	Baseline	Treg	ACKR3	1.4833800485354658	NR
P20	poor	Baseline	cytotoxic CD8	CXCR1	0	NR
P20	poor	Baseline	exhausted CD8	CCR5	3.741222304459388	NR
P20	poor	Treat	exhausted CD8	CCR2	0	NR
P20	poor	Treat	exhausted CD8	CCR5	2.6305854369233823	NR
P20	poor	Treat	cytotoxic CD8	CXCR3	4.197211609873386	NR
P20	poor	Treat	Treg	CCR4	4.1638749107084765	NR
P20	poor	Baseline	cytotoxic CD8	CXCR4	8.120087366496467	NR
P20	poor	Baseline	Treg	CCR6	5.615076155205795	NR
P20	poor	Baseline	cytotoxic CD8	CCR6	3.4442208742045946	NR
P20	poor	Baseline	Treg	CXCR1	0	NR
P20	poor	Baseline	cytotoxic CD8	CCR4	2.836783914119852	NR
P20	poor	Baseline	cytotoxic CD8	CCR2	0.970346239554067	NR
P20	poor	Baseline	other CD8	CXCR4	7.570487310713738	NR
P20	poor	Treat	exhausted CD8	CXCR4	7.475397035460377	NR
P20	poor	Baseline	other CD8	CXCR1	1.026805015415237	NR
P20	poor	Treat	NK	CCR5	1.7117985217114278	NR
P20	poor	Treat	cytotoxic CD8	CCR5	2.9534063359184417	NR
P20	poor	Treat	NK	CCR6	2.9525981043623135	NR
P20	poor	Baseline	NK	CXCR3	4.624165319809429	NR
P20	poor	Baseline	Treg	CXCR3	4.880018266170024	NR
P20	poor	Treat	NK	CX3CR1	3.734097279408437	NR
P20	poor	Baseline	cytotoxic CD8	CX3CR1	1.4143545066139311	NR
P20	poor	Treat	cytotoxic CD8	CCR4	1.8035262165561432	NR
P20	poor	Treat	cytotoxic CD8	CCR2	1.1355624622850264	NR
P20	poor	Treat	cytotoxic CD8	CXCR2	1.5692955026179907	NR
P20	poor	Baseline	exhausted CD8	CCR4	2.790900913063855	NR
P20	poor	Treat	exhausted CD8	CCR4	0.6199273343209486	NR
P20	poor	Baseline	NK	CXCR4	8.033241995536352	NR
P20	poor	Baseline	exhausted CD8	CX3CR1	0.23958386666627743	NR
P20	poor	Baseline	NK	CXCR1	1.315738992380558	NR
P20	poor	Baseline	exhausted CD8	CCR2	0.5945199198475404	NR
P20	poor	Treat	NK	CCR2	0	NR
P20	poor	Treat	Treg	CCR2	0	NR
P20	poor	Treat	exhausted CD8	ACKR3	0.9997439615817825	NR
P20	poor	Baseline	Treg	CCR5	3.292104937469604	NR
P20	poor	Baseline	Treg	CCR2	0.9517797269887304	NR
P20	poor	Treat	cytotoxic CD8	CCR6	2.3318395181213525	NR
P20	poor	Treat	NK	CCR4	2.3103378391352933	NR
P20	poor	Treat	NK	ACKR3	1.7117985217114278	NR
P20	poor	Treat	NK	CXCR4	7.42948359336388	NR
P20	poor	Baseline	NK	CCR5	2.477379916585434	NR
P20	poor	Treat	NK	CXCR1	0	NR
P20	poor	Treat	cytotoxic CD8	CXCR1	0.989667268315468	NR
P20	poor	Baseline	exhausted CD8	ACKR3	1.1086952457798052	NR
P20	poor	Baseline	Treg	CCR4	4.371378304813454	NR
P20	poor	Treat	exhausted CD8	CX3CR1	0	NR
P20	poor	Baseline	exhausted CD8	CXCR2	0	NR
P20	poor	Treat	Treg	ACKR3	1.813859521650523	NR
P20	poor	Baseline	other CD8	CCR2	1.5226290257171178	NR
P20	poor	Baseline	NK	CX3CR1	3.1276389448395783	NR
P20	poor	Baseline	other CD8	CCR6	4.526112567795424	NR
P20	poor	Baseline	NK	CXCR2	1.864856438754853	NR
P20	poor	Baseline	other CD8	CXCR3	5.100377873850221	NR
P20	poor	Baseline	exhausted CD8	CXCR1	0	NR
P20	poor	Treat	NK	CXCR2	2.9525981043623135	NR
P20	poor	Baseline	NK	CCR6	3.240541072740409	NR
P20	poor	Baseline	other CD8	CXCR2	2.1002881110649834	NR
P20	poor	Baseline	NK	ACKR3	0.860250306650723	NR
P20	poor	Baseline	other CD8	CX3CR1	1.026805015415237	NR
P20	poor	Treat	NK	CXCR3	1.7117985217114278	NR
P20	poor	Treat	Treg	CX3CR1	0	NR
P20	poor	Treat	Treg	CXCR3	4.938924897364219	NR
P20	poor	Baseline	exhausted CD8	CXCR4	7.701456236451177	NR
P20	poor	Baseline	other CD8	CCR4	3.3902743439621807	NR
P20	poor	Baseline	other CD8	ACKR3	1.026805015415237	NR
P20	poor	Baseline	other CD8	CCR5	3.261545604456685	NR
P20	poor	Baseline	exhausted CD8	CXCR3	4.407703095357492	NR
P21	good	Baseline	other CD8	CX3CR1	0	WR
P21	good	Baseline	other CD8	CCR6	4.8426841974319	WR
P21	good	Treat	other CD8	CCR6	3.91078876795224	WR
P21	good	Baseline	NK	CCR4	1.6108887340791591	WR
P21	good	Baseline	exhausted CD8	CXCR4	7.636367810766865	WR
P21	good	Treat	cytotoxic CD8	CXCR4	8.673486949773745	WR
P21	good	Treat	cytotoxic CD8	CCR2	0.8792433497472631	WR
P21	good	Treat	Treg	CCR6	6.005632812035965	WR
P21	good	Baseline	NK	CCR5	2.337012787026863	WR
P21	good	Baseline	other CD8	CCR5	3.7467858062021233	WR
P21	good	Baseline	other CD8	CXCR3	4.624761989115594	WR
P21	good	Baseline	other CD8	CXCR1	0	WR
P21	good	Baseline	cytotoxic CD8	CXCR3	5.012842518350117	WR
P21	good	Baseline	cytotoxic CD8	CXCR2	0.20651631127471887	WR
P21	good	Baseline	exhausted CD8	ACKR3	1.0821850556772792	WR
P21	good	Baseline	other CD8	CCR4	3.821997654832604	WR
P21	good	Baseline	NK	ACKR3	0.368283037576754	WR
P21	good	Baseline	cytotoxic CD8	CCR5	3.267005068311897	WR
P21	good	Baseline	other CD8	CXCR2	0	WR
P21	good	Baseline	NK	CCR2	0.368283037576754	WR
P21	good	Treat	Treg	ACKR3	0.9225745341857121	WR
P21	good	Treat	other CD8	ACKR3	0	WR
P21	good	Treat	cytotoxic CD8	ACKR3	0.6623704616823056	WR
P21	good	Baseline	exhausted CD8	CXCR3	4.098388453624084	WR
P21	good	Treat	Treg	CX3CR1	0.5641082437392123	WR
P21	good	Baseline	other CD8	CXCR4	7.691391607782502	WR
P21	good	Treat	cytotoxic CD8	CXCR3	4.63169849416494	WR
P21	good	Baseline	cytotoxic CD8	CXCR4	8.184245162414662	WR
P21	good	Baseline	Treg	CX3CR1	1.6844782855410192	WR
P21	good	Treat	other CD8	CCR2	0	WR
P21	good	Treat	cytotoxic CD8	CXCR2	0.21094629139217647	WR
P21	good	Treat	other CD8	CCR5	2.905389011346038	WR
P21	good	Baseline	other CD8	ACKR3	0.976589735098341	WR
P21	good	Baseline	exhausted CD8	CCR4	2.697004133790832	WR
P21	good	Baseline	exhausted CD8	CXCR2	0.1632870656246663	WR
P21	good	Treat	exhausted CD8	CCR4	2.859776263825774	WR
P21	good	Baseline	NK	CXCR1	0.848334376301746	WR
P21	good	Baseline	exhausted CD8	CCR5	3.305106528680549	WR
P21	good	Treat	Treg	CCR4	4.7999376195426144	WR
P21	good	Baseline	cytotoxic CD8	CCR2	1.2593883027863944	WR
P21	good	Treat	NK	CCR2	0	WR
P21	good	Treat	cytotoxic CD8	CCR4	3.188406601271146	WR
P21	good	Treat	NK	CXCR3	4.2039844353234175	WR
P21	good	Treat	exhausted CD8	CXCR1	0	WR
P21	good	Baseline	Treg	CXCR2	0	WR
P21	good	Baseline	cytotoxic CD8	CXCR1	0.5236411692199798	WR
P21	good	Baseline	NK	CXCR2	1.5177629501510783	WR
P21	good	Baseline	cytotoxic CD8	CCR4	2.6279758756455376	WR
P21	good	Treat	exhausted CD8	CCR2	0	WR
P21	good	Treat	Treg	CXCR3	4.360594949501303	WR
P21	good	Baseline	exhausted CD8	CX3CR1	0.30361638180241246	WR
P21	good	Baseline	Treg	CXCR4	6.9306191853636205	WR
P21	good	Baseline	NK	CXCR4	7.740784559049148	WR
P21	good	Baseline	exhausted CD8	CCR6	3.421704413386001	WR
P21	good	Treat	Treg	CCR2	0	WR
P21	good	Treat	Treg	CXCR4	7.925612981457918	WR
P21	good	Baseline	cytotoxic CD8	ACKR3	0.9577069211082451	WR
P21	good	Baseline	Treg	CCR5	2.7256493977936262	WR
P21	good	Treat	NK	CCR5	2.170096094227185	WR
P21	good	Baseline	NK	CCR6	2.4957869141300693	WR
P21	good	Baseline	exhausted CD8	CCR2	0.42665492633321445	WR
P21	good	Baseline	other CD8	CCR2	0	WR
P21	good	Treat	exhausted CD8	CCR6	3.428469991148439	WR
P21	good	Treat	other CD8	CXCR4	8.34992113147801	WR
P21	good	Treat	exhausted CD8	CX3CR1	0.7073465345831256	WR
P21	good	Baseline	Treg	CXCR3	4.337314002776121	WR
P21	good	Baseline	Treg	CXCR1	0	WR
P21	good	Baseline	cytotoxic CD8	CCR6	3.5406873129173944	WR
P21	good	Treat	cytotoxic CD8	CXCR1	0	WR
P21	good	Treat	NK	CCR6	3.106271163843751	WR
P21	good	Baseline	NK	CXCR3	4.576505500905216	WR
P21	good	Treat	cytotoxic CD8	CCR6	3.0085189038670634	WR
P21	good	Treat	Treg	CXCR2	0	WR
P21	good	Baseline	exhausted CD8	CXCR1	0	WR
P21	good	Baseline	cytotoxic CD8	CX3CR1	2.004564162826905	WR
P21	good	Treat	NK	CXCR2	1.5850556361103307	WR
P21	good	Treat	exhausted CD8	CXCR2	0	WR
P21	good	Baseline	Treg	ACKR3	1.161530489432207	WR
P21	good	Treat	Treg	CCR5	2.149293441536582	WR
P21	good	Treat	other CD8	CX3CR1	1.3555065094935115	WR
P21	good	Baseline	Treg	CCR4	4.807077845658594	WR
P21	good	Treat	other CD8	CCR4	3.720914580532623	WR
P21	good	Baseline	NK	CX3CR1	2.8858917138463394	WR
P21	good	Treat	NK	ACKR3	0	WR
P21	good	Treat	other CD8	CXCR3	4.070299472275989	WR
P21	good	Treat	cytotoxic CD8	CCR5	3.188406601271146	WR
P21	good	Baseline	Treg	CCR2	1.2279728133838208	WR
P21	good	Treat	exhausted CD8	ACKR3	1.1175003065930746	WR
P21	good	Treat	NK	CXCR4	8.281079692981914	WR
P21	good	Treat	exhausted CD8	CCR5	2.734394653438402	WR
P21	good	Baseline	Treg	CCR6	5.906818013300473	WR
P21	good	Treat	NK	CCR4	1.9197633200609334	WR
P21	good	Treat	other CD8	CXCR2	0	WR
P21	good	Treat	cytotoxic CD8	CX3CR1	1.455784145094476	WR
P21	good	Treat	exhausted CD8	CXCR4	8.194124141573216	WR
P21	good	Treat	NK	CX3CR1	3.6337854483528713	WR
P21	good	Treat	other CD8	CXCR1	1.3555065094935115	WR
P21	good	Treat	exhausted CD8	CXCR3	4.053054937665646	WR
P21	good	Treat	NK	CXCR1	0	WR
P21	good	Treat	Treg	CXCR1	0	WR
P22	NA	Baseline	other CD8	CXCR1	0	NA
P22	NA	Baseline	Treg	CX3CR1	1.1419858136172056	NA
P22	NA	Baseline	cytotoxic CD8	CX3CR1	3.51940385822826	NA
P22	NA	Baseline	other CD8	CXCR2	1.7501464122586	NA
P22	NA	Baseline	other CD8	CCR6	4.297564830461442	NA
P22	NA	Baseline	cytotoxic CD8	CCR4	2.8412770635603226	NA
P22	NA	Baseline	other CD8	CX3CR1	1.5187654333919272	NA
P22	NA	Baseline	other CD8	CXCR4	7.257927212873829	NA
P22	NA	Baseline	other CD8	CXCR3	4.959163016263233	NA
P22	NA	Baseline	cytotoxic CD8	CCR6	3.6159707839365844	NA
P22	NA	Baseline	cytotoxic CD8	CXCR3	5.350858992164214	NA
P22	NA	Baseline	Treg	CCR6	5.840801181289652	NA
P22	NA	Baseline	cytotoxic CD8	ACKR3	0.39811772593066286	NA
P22	NA	Baseline	Treg	ACKR3	1.5162195715294584	NA
P22	NA	Baseline	exhausted CD8	CX3CR1	1.3331791999145635	NA
P22	NA	Baseline	NK	CXCR1	1.8219478616021856	NA
P22	NA	Baseline	cytotoxic CD8	CCR2	1.6866163080887986	NA
P22	NA	Baseline	cytotoxic CD8	CXCR1	0	NA
P22	NA	Baseline	Treg	CXCR3	5.18796742485666	NA
P22	NA	Baseline	cytotoxic CD8	CXCR2	0.39811772593066286	NA
P22	NA	Baseline	cytotoxic CD8	CCR5	4.113319655052411	NA
P22	NA	Baseline	NK	CCR4	0	NA
P22	NA	Baseline	exhausted CD8	CCR6	4.134331497654686	NA
P22	NA	Baseline	NK	CCR5	2.4307834061146285	NA
P22	NA	Baseline	NK	CCR2	0	NA
P22	NA	Baseline	NK	CX3CR1	4.560235900503573	NA
P22	NA	Baseline	exhausted CD8	CCR2	1.4332006318055701	NA
P22	NA	Baseline	NK	CXCR4	7.322114396450676	NA
P22	NA	Baseline	NK	CCR6	1.2786941297400343	NA
P22	NA	Baseline	other CD8	CCR5	3.83247599543424	NA
P22	NA	Baseline	cytotoxic CD8	CXCR4	7.801248708768977	NA
P22	NA	Baseline	Treg	CXCR2	0	NA
P22	NA	Baseline	other CD8	ACKR3	0.7833814636402071	NA
P22	NA	Baseline	Treg	CXCR4	6.306476585188231	NA
P22	NA	Baseline	other CD8	CCR4	3.664678003706644	NA
P22	NA	Baseline	exhausted CD8	CXCR2	0.5866881583904051	NA
P22	NA	Baseline	exhausted CD8	ACKR3	0	NA
P22	NA	Baseline	Treg	CXCR1	0.3041683874466296	NA
P22	NA	Baseline	exhausted CD8	CXCR3	4.580476559009236	NA
P22	NA	Baseline	Treg	CCR5	3.7177388194000103	NA
P22	NA	Baseline	NK	ACKR3	0	NA
P22	NA	Baseline	exhausted CD8	CXCR4	6.386764269019361	NA
P22	NA	Baseline	Treg	CCR2	1.3465078419775753	NA
P22	NA	Baseline	exhausted CD8	CXCR1	0	NA
P22	NA	Baseline	Treg	CCR4	4.802947330017386	NA
P22	NA	Baseline	NK	CXCR2	2.724953416960612	NA
P22	NA	Baseline	NK	CXCR3	4.841896143254804	NA
P22	NA	Baseline	other CD8	CCR2	0	NA
P22	NA	Baseline	exhausted CD8	CCR5	3.469570017651124	NA
P22	NA	Baseline	exhausted CD8	CCR4	3.8646041069124695	NA
P23	good	Baseline	cytotoxic CD8	CCR4	2.7978530407320408	WR
P23	good	Baseline	cytotoxic CD8	CCR2	1.3000121322613787	WR
P23	good	Baseline	cytotoxic CD8	CXCR1	0.11451877170903428	WR
P23	good	Baseline	exhausted CD8	CX3CR1	0	WR
P23	good	Baseline	exhausted CD8	CCR5	3.3655209669759394	WR
P23	good	Baseline	exhausted CD8	CCR6	4.964304569732075	WR
P23	good	Baseline	exhausted CD8	CCR4	3.637342986215696	WR
P23	good	Baseline	Treg	CCR4	4.854729185640188	WR
P23	good	Baseline	exhausted CD8	CXCR3	3.815267860156833	WR
P23	good	Baseline	other CD8	CXCR4	7.747571931339753	WR
P23	good	Baseline	cytotoxic CD8	CCR6	3.4676535846013232	WR
P23	good	Baseline	exhausted CD8	CCR2	0	WR
P23	good	Baseline	cytotoxic CD8	CX3CR1	2.2246982443778816	WR
P23	good	Baseline	Treg	CCR5	2.4755558668911815	WR
P23	good	Baseline	cytotoxic CD8	ACKR3	0.5469659095575805	WR
P23	good	Baseline	Treg	CXCR1	0.3875760073624836	WR
P23	good	Baseline	Treg	CCR6	6.178883139727451	WR
P23	good	Baseline	exhausted CD8	CXCR1	0.5999440746824942	WR
P23	good	Baseline	NK	CXCR3	4.019357160612235	WR
P23	good	Baseline	NK	CCR4	3.0264285249460654	WR
P23	good	Baseline	exhausted CD8	ACKR3	0	WR
P23	good	Baseline	exhausted CD8	CXCR2	0.5999440746824942	WR
P23	good	Baseline	cytotoxic CD8	CCR5	3.2149777160077155	WR
P23	good	Baseline	Treg	CXCR2	0.3875760073624836	WR
P23	good	Baseline	other CD8	CXCR3	4.2061280897427675	WR
P23	good	Baseline	NK	CCR2	0.8761662554481843	WR
P23	good	Baseline	Treg	CCR2	0.9771665358649466	WR
P23	good	Baseline	cytotoxic CD8	CXCR2	0.31042234435386734	WR
P23	good	Baseline	cytotoxic CD8	CXCR3	4.625668296380433	WR
P23	good	Baseline	Treg	CXCR3	3.8584889713135038	WR
P23	good	Baseline	other CD8	CX3CR1	0.9453523747307144	WR
P23	good	Baseline	other CD8	ACKR3	0.9453523747307144	WR
P23	good	Baseline	other CD8	CXCR1	0	WR
P23	good	Baseline	exhausted CD8	CXCR4	7.208416568963201	WR
P23	good	Baseline	NK	ACKR3	1.6496242903752392	WR
P23	good	Baseline	cytotoxic CD8	CXCR4	8.16132124879381	WR
P23	good	Baseline	NK	CXCR1	0.38337277698371525	WR
P23	good	Baseline	NK	CCR5	1.555572683224188	WR
P23	good	Baseline	NK	CCR6	4.486817600485871	WR
P23	good	Baseline	NK	CX3CR1	3.003512921048468	WR
P23	good	Baseline	NK	CXCR2	1.814739011090017	WR
P23	good	Baseline	Treg	ACKR3	0.7809347488237434	WR
P23	good	Baseline	Treg	CXCR4	6.831421229421563	WR
P23	good	Baseline	NK	CXCR4	7.721272036375136	WR
P23	good	Baseline	other CD8	CCR2	0.9453523747307144	WR
P23	good	Baseline	other CD8	CCR4	3.9690225116182942	WR
P23	good	Baseline	other CD8	CCR5	2.8176338663526423	WR
P23	good	Baseline	other CD8	CCR6	5.013985759095361	WR
P23	good	Baseline	other CD8	CXCR2	0	WR
P23	good	Baseline	Treg	CX3CR1	0.3875760073624836	WR
P24	poor	Treat	exhausted CD8	ACKR3	0	NR
P24	poor	Baseline	Treg	CXCR3	4.696701250866399	NR
P24	poor	Baseline	Treg	CXCR1	0	NR
P24	poor	Baseline	Treg	CCR6	5.793374025896095	NR
P24	poor	Treat	exhausted CD8	CXCR1	0	NR
P24	poor	Baseline	Treg	CXCR4	6.350890229883274	NR
P24	poor	Treat	exhausted CD8	CX3CR1	0	NR
P24	poor	Treat	cytotoxic CD8	CXCR2	0	NR
P24	poor	Baseline	Treg	CCR2	0.8599288917149128	NR
P24	poor	Treat	exhausted CD8	CCR5	2.7808247963099393	NR
P24	poor	Treat	Treg	CCR5	1.6868450735833658	NR
P24	poor	Treat	cytotoxic CD8	CXCR4	8.389355013531294	NR
P24	poor	Treat	cytotoxic CD8	CXCR1	0	NR
P24	poor	Treat	Treg	CXCR3	4.420986643929931	NR
P24	poor	Baseline	exhausted CD8	CCR5	3.7327902796616397	NR
P24	poor	Baseline	NK	CX3CR1	3.6643396422615018	NR
P24	poor	Baseline	Treg	CCR4	4.741297021662688	NR
P24	poor	Treat	cytotoxic CD8	CX3CR1	2.210874472646517	NR
P24	poor	Treat	cytotoxic CD8	CCR4	2.49898011656426	NR
P24	poor	Baseline	Treg	CCR5	3.1271062020887763	NR
P24	poor	Baseline	NK	ACKR3	0.8579100299933746	NR
P24	poor	Baseline	Treg	CXCR2	0	NR
P24	poor	Treat	exhausted CD8	CXCR4	7.6445653804564095	NR
P24	poor	Treat	exhausted CD8	CCR4	2.845676614837415	NR
P24	poor	Treat	exhausted CD8	CCR2	0	NR
P24	poor	Treat	exhausted CD8	CXCR3	2.711473750431733	NR
P24	poor	Treat	cytotoxic CD8	CCR6	2.8476604014260833	NR
P24	poor	Treat	exhausted CD8	CXCR2	0	NR
P24	poor	Treat	Treg	CXCR2	0	NR
P24	poor	Treat	other CD8	CCR6	2.7364045716627334	NR
P24	poor	Baseline	other CD8	CCR2	0	NR
P24	poor	Baseline	Treg	CX3CR1	1.4303868908550728	NR
P24	poor	Baseline	exhausted CD8	CX3CR1	0	NR
P24	poor	Baseline	NK	CXCR4	7.444043634709564	NR
P24	poor	Baseline	NK	CXCR3	4.620145413477738	NR
P24	poor	Treat	exhausted CD8	CCR6	1.8569853289452816	NR
P24	poor	Baseline	cytotoxic CD8	ACKR3	0.7727795997178868	NR
P24	poor	Baseline	cytotoxic CD8	CXCR3	5.33624531780326	NR
P24	poor	Treat	Treg	CXCR1	0	NR
P24	poor	Treat	cytotoxic CD8	CCR5	3.3106158867725446	NR
P24	poor	Treat	Treg	CXCR4	7.751047179625916	NR
P24	poor	Treat	other CD8	CCR5	1.7596610456718538	NR
P24	poor	Baseline	other CD8	CXCR3	5.062346041361693	NR
P24	poor	Treat	other CD8	CCR2	1.7596610456718538	NR
P24	poor	Treat	cytotoxic CD8	ACKR3	0.7008481595131939	NR
P24	poor	Baseline	exhausted CD8	ACKR3	0.9262679624497234	NR
P24	poor	Treat	Treg	CCR2	0.9031932782033746	NR
P24	poor	Baseline	exhausted CD8	CXCR4	6.623370722299835	NR
P24	poor	Treat	Treg	CCR4	4.641722826929321	NR
P24	poor	Baseline	cytotoxic CD8	CCR6	3.158631963959972	NR
P24	poor	Treat	other CD8	CXCR1	1.7596610456718538	NR
P24	poor	Baseline	cytotoxic CD8	CCR5	3.655671242918145	NR
P24	poor	Treat	Treg	CCR6	5.456720597301912	NR
P24	poor	Baseline	exhausted CD8	CXCR1	0	NR
P24	poor	Baseline	exhausted CD8	CCR4	3.9675014080924838	NR
P24	poor	Treat	other CD8	CCR4	3.3966137416390816	NR
P24	poor	Baseline	other CD8	CXCR2	0	NR
P24	poor	Baseline	other CD8	CXCR4	7.440800262687727	NR
P24	poor	Baseline	Treg	ACKR3	1.9324342591733958	NR
P24	poor	Treat	cytotoxic CD8	CCR2	1.6217311721382397	NR
P24	poor	Treat	other CD8	CX3CR1	0	NR
P24	poor	Treat	other CD8	CXCR3	1.7596610456718538	NR
P24	poor	Treat	other CD8	CXCR2	1.7596610456718538	NR
P24	poor	Baseline	NK	CCR4	1.624263616301526	NR
P24	poor	Baseline	NK	CCR5	2.679806349761711	NR
P24	poor	Baseline	cytotoxic CD8	CXCR2	0.5750307983082565	NR
P24	poor	Baseline	exhausted CD8	CXCR2	0	NR
P24	poor	Baseline	other CD8	CCR4	4.2677609894186945	NR
P24	poor	Baseline	cytotoxic CD8	CX3CR1	2.732933190162174	NR
P24	poor	Baseline	exhausted CD8	CCR6	4.366639660758931	NR
P24	poor	Baseline	other CD8	CXCR1	0	NR
P24	poor	Baseline	other CD8	CCR6	4.874422066500289	NR
P24	poor	Baseline	other CD8	CX3CR1	2.1061543394826305	NR
P24	poor	Baseline	cytotoxic CD8	CXCR4	7.882328488689484	NR
P24	poor	Baseline	cytotoxic CD8	CXCR1	0.5750307983082565	NR
P24	poor	Baseline	NK	CCR6	1.8614266389942473	NR
P24	poor	Baseline	other CD8	ACKR3	1.8582393386419178	NR
P24	poor	Baseline	NK	CCR2	0.8579100299933746	NR
P24	poor	Baseline	cytotoxic CD8	CCR2	1.2034393964228283	NR
P24	poor	Baseline	exhausted CD8	CCR2	0	NR
P24	poor	Treat	other CD8	CXCR4	7.0227245334849036	NR
P24	poor	Treat	cytotoxic CD8	CXCR3	4.768802029630678	NR
P24	poor	Treat	Treg	CX3CR1	1.6868450735833658	NR
P24	poor	Treat	other CD8	ACKR3	3.7908539280305984	NR
P24	poor	Baseline	cytotoxic CD8	CCR4	2.3346865942472452	NR
P24	poor	Baseline	other CD8	CCR5	3.5632812460576746	NR
P24	poor	Treat	Treg	ACKR3	1.6868450735833658	NR
P24	poor	Baseline	exhausted CD8	CXCR3	4.0571406693502885	NR
P24	poor	Baseline	NK	CXCR2	1.624263616301526	NR
P24	poor	Baseline	NK	CXCR1	0.8579100299933746	NR
P25	good	Treat	cytotoxic CD8	CCR2	2.0851315786326943	WR
P25	good	Baseline	Treg	ACKR3	1.857194941333008	WR
P25	good	Baseline	Treg	CXCR4	6.824347931062753	WR
P25	good	Baseline	other CD8	CXCR3	5.24726752468234	WR
P25	good	Baseline	other CD8	CCR4	4.184698861871002	WR
P25	good	Baseline	Treg	CXCR3	4.990126843843914	WR
P25	good	Baseline	Treg	CCR6	6.030783667664573	WR
P25	good	Treat	cytotoxic CD8	CCR4	3.373572647786281	WR
P25	good	Baseline	NK	CXCR3	4.4843210047068585	WR
P25	good	Baseline	other CD8	CCR2	2.393321487392475	WR
P25	good	Treat	cytotoxic CD8	CXCR1	0.4950093883486374	WR
P25	good	Treat	cytotoxic CD8	CXCR2	0.8246259035102094	WR
P25	good	Treat	cytotoxic CD8	CCR6	2.2328788237869857	WR
P25	good	Baseline	exhausted CD8	CCR6	4.356405809694139	WR
P25	good	Baseline	NK	CX3CR1	3.107718158946551	WR
P25	good	Baseline	Treg	CCR5	3.5789811817355672	WR
P25	good	Treat	cytotoxic CD8	CXCR3	4.6455699744559	WR
P25	good	Baseline	Treg	CX3CR1	1.758737693107372	WR
P25	good	Baseline	cytotoxic CD8	CX3CR1	2.1227070616499226	WR
P25	good	Baseline	cytotoxic CD8	ACKR3	0.17690606295276415	WR
P25	good	Baseline	Treg	CCR2	0.47040237344700875	WR
P25	good	Baseline	NK	CXCR2	1.1432650633391026	WR
P25	good	Baseline	other CD8	CXCR1	0	WR
P25	good	Baseline	NK	CCR6	3.560816122880355	WR
P25	good	Baseline	cytotoxic CD8	CXCR4	8.024066109605945	WR
P25	good	Baseline	NK	CCR2	0	WR
P25	good	Baseline	exhausted CD8	CXCR2	0	WR
P25	good	Baseline	Treg	CXCR2	0	WR
P25	good	Baseline	NK	ACKR3	0	WR
P25	good	Treat	cytotoxic CD8	CX3CR1	2.2328788237869857	WR
P25	good	Treat	cytotoxic CD8	CCR5	3.125771616603843	WR
P25	good	Baseline	cytotoxic CD8	CXCR2	0	WR
